"tipomov";"c_modelo";"c_fil";"c_op";"c_discrim";"c_mov";"c_cfop";"c_preco";"c_prcusto";"unidade";"qtdsaidas";"qtdentradas";"c_data";"c_codprod";"c_descr";"c_familia";"c_chavenfe";"participante"
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";28.150000;8.550;UND;25.000;0;2021-11-17;"00036";LUVAS NITRILICA LONGA VERDE TAM M- LALAN;;"22211142247960000109550010000000031000000048";PREFEITURA MUN. DE SAO PEDRO DO PIAUI
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";67.960000;26.000;GL ;4.000;0;2021-11-17;"00044";SABONETE LIQUIDO COMERCIAL 5 LT;;"22211142247960000109550010000000031000000048";PREFEITURA MUN. DE SAO PEDRO DO PIAUI
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";83.180000;32.940;CX ;5.000;0;2021-11-17;"00002";DESINFETANTE CONC LAVANDA 1:10 5LT;;"22211142247960000109550010000000031000000048";PREFEITURA MUN. DE SAO PEDRO DO PIAUI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";164.000000;164.000;UND;0;5.000;2021-12-03;"00066";CADEIRA DE RODAS BANHO(PRETA)201;;"35211167065110000102550030000950111005334245";CDS ARTEFATOS DE PLAST E METALICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";7.880000;7.880;UND;0;10.000;2021-12-03;"00055";ANEST. TOPICO(BENZOTOP 12G)20% TUTTI.FRUTTI;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";18.000000;18.000;CX ;0;2.000;2021-12-03;"00056";LIMMA K 25MM 45-80(KDENT)CART/6 UND;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";21.850000;21.850;CX ;0;1.000;2021-12-03;"00057";LENCOL DE BORRACHA VERDE MEDIO(135X135MM C/26);;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";2.820000;2.820;UND;0;46.000;2021-12-03;"00058";ESPELHO BUCAL N.05 COM ROSCA;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";1.120000;1.120;ENV;0;5.000;2021-12-03;"00059";TIRA DE POLIESTER KDENT ENV/50;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";4.800000;4.800;UND;0;2.000;2021-12-03;"00060";OCULOS DE PROTECAO INCOLOR;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";8.000000;8.000;PCT;0;5.000;2021-12-03;"00061";SUGADOR  DESC COLORIDO PCT/40;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";6.400000;6.400;PCT;0;3.000;2021-12-03;"00062";TIRA ABRASIVA DE ACO 4MM ENV/12;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";3.200000;3.200;UND;0;2.000;2021-12-03;"00063";POTE DAPEN VIDRO INCOLOR;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";3.680000;3.680;PCT;0;15.000;2021-12-03;"00064";GESSO COMUM TIPO II BRANCO KDENT 1KG;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";7.200000;7.200;KG ;0;10.000;2021-12-03;"00065";GESSO PEDRA TIPO III BRANCO KDENT 1KG;;"22211241349324000117550010000002221396147061";MAIS DISTRIBUIDORA(A&A P.MED HOSP LTDA)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";8.230000;8.230;UND;0;10.000;2021-12-07;"00067";OBTURADOR PROVISORIO 25G;;"22211203748673000112550010000161151000115505";ELLO DIST MEDICAMENTOS EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";19.710000;19.710;UND;0;2.000;2021-12-07;"00068";PLACA DE VIDRO INCOLOR 06MM FINA;;"22211203748673000112550010000161151000115505";ELLO DIST MEDICAMENTOS EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";6.280000;6.280;FRA;0;2.000;2021-12-07;"00069";TICRESOL FORMALINA 10ML;;"22211203748673000112550010000161151000115505";ELLO DIST MEDICAMENTOS EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";2.630000;2.630;UND;0;3.000;2021-12-07;"00070";MANDRIL PARA CONTRA ANGULO;;"22211203748673000112550010000161151000115505";ELLO DIST MEDICAMENTOS EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";23.700000;23.700;UND;0;20.000;2021-12-07;"00071";ALGINATO EZACT KROMM 410G;;"22211203748673000112550010000161151000115505";ELLO DIST MEDICAMENTOS EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";28.270000;28.270;UND;0;10.000;2021-12-07;"00072";BANDEJA CLINICA PEQ S/SEPARACAO;;"22211203748673000112550010000161151000115505";ELLO DIST MEDICAMENTOS EIRELI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";50.600000;45.541;UND;0;1.000;2021-12-08;"00073";PASTA IMOBRIL POLIMENTO;;"22211202470780000320550010000096161879973868";DENTAL THE(DONALDO GIE NOGUEIRA EIRELI)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";12.500000;11.250;UND;0;3.000;2021-12-08;"00074";BROCA N.07;;"22211202470780000320550010000096161879973868";DENTAL THE(DONALDO GIE NOGUEIRA EIRELI)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";11.500000;10.350;UND;0;3.000;2021-12-08;"00075";ESPATULA N.24 P/MANIPULACAO;;"22211202470780000320550010000096161879973868";DENTAL THE(DONALDO GIE NOGUEIRA EIRELI)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";11.000000;9.900;UND;0;12.000;2021-12-08;"00076";ESPATULA N.24;;"22211202470780000320550010000096161879973868";DENTAL THE(DONALDO GIE NOGUEIRA EIRELI)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";4.030000;3.627;UND;0;3.000;2021-12-08;"00077";BROCA 3080;;"22211202470780000320550010000096161879973868";DENTAL THE(DONALDO GIE NOGUEIRA EIRELI)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";19.990000;17.991;UND;0;3.000;2021-12-08;"00078";BROCA CIRURGICA N-703;;"22211202470780000320550010000096161879973868";DENTAL THE(DONALDO GIE NOGUEIRA EIRELI)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";69.900000;69.900;UND;0;5.000;2021-12-13;"00079";KIT COMPLETO MONITOR GLICEMIA;;"22211220391591000182550020000094561758066076";SHOPPING SAUDE LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";57.100000;58.242;UND;0;10.000;2021-12-14;"00083";OXIMETRO DE PULSO HC261 ADT;;"31211259717553000617550020036142451100319117";MULTILASER INDUSTRIAL S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";1.390000;1.390;UND;0;60.000;2021-12-14;"00084";MASCARA KN95/PFF2;;"31211259717553000617550020036142451100319117";MULTILASER INDUSTRIAL S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";48.200000;55.430;UND;0;10.000;2021-12-14;"00085";TERMOMETRO INFRAVERMELHO SEM CONTATO;;"31211259717553000617550020036142451100319117";MULTILASER INDUSTRIAL S.A
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";69.520000;73.000;UND;0;10.000;2021-12-15;"00087";SUPORTE SORO FIXO 4/GANCHO ESMALTEC;;"22211223511454000203550010000192421000192436";J R D BRANDAO EIRELI(MODELO MOVEIS)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";704.760000;740.000;UND;0;1.000;2021-12-15;"00086";CARRO P/ TRANSPORTE DE EQUIPAMENTOS;;"22211223511454000203550010000192421000192436";J R D BRANDAO EIRELI(MODELO MOVEIS)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";559.050000;586.995;UND;0;2.000;2021-12-15;"00089";MOCHO NYLON C/ ENCOSTO C/ RODAS;;"22211223511454000203550010000192421000192436";J R D BRANDAO EIRELI(MODELO MOVEIS)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";1847.620000;1940.000;UND;0;1.000;2021-12-15;"00090";ARMARIO  ACO INOX ALTO;;"22211223511454000203550010000192421000192436";J R D BRANDAO EIRELI(MODELO MOVEIS)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";1228.570000;1290.000;UND;0;1.000;2021-12-15;"00088";CARRO MED EMERGENCIA 03 GAVETAS;;"22211223511454000203550010000192421000192436";J R D BRANDAO EIRELI(MODELO MOVEIS)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";3326.400000;3326.400;UND;0;1.000;2021-12-15;"00091";COMPRESSOR ODONTOLOGICO 50L S/OLEO;;"35211234623259000100550010000011621198862060";EVOTECH IMP.E.EXP DE EQUIP MED ODON LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";4.600000;4.600;UND;0;5.000;2021-12-15;"00092";APLICADOR DYCAL ANGULADO;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.700000;2.700;UND;0;40.000;2021-12-15;"00093";CABO DE ESPELHO INOX ADULTO;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";4.600000;4.600;UND;0;35.000;2021-12-15;"00094";ESCAVADOR N 11-1/2;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";8.250000;8.250;UND;0;2.000;2021-12-15;"00095";CURETA GRACEY N 5-6;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";8.250000;8.250;UND;0;2.000;2021-12-15;"00096";CURETA GRACEY N 7-8;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";8.250000;8.250;UND;0;2.000;2021-12-15;"00097";CURETA GRACEY N 13-14;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";8.250000;8.250;UND;0;2.000;2021-12-15;"00098";CURETA MC CALL 17-18;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";10.600000;10.600;UND;0;5.000;2021-12-15;"00099";ESPATULA SUPRAFIL 01;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";4.600000;4.600;UND;0;40.000;2021-12-15;"00100";SONDA EXPLORADORA DUPLO N.5;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";14.500000;14.500;UND;0;2.000;2021-12-15;"00101";ALAVANCA APICAL 301 ADT RETA;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";14.500000;14.500;UND;0;3.000;2021-12-15;"00102";ALAVANCA SELDIN 1L ADULTO;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";14.500000;14.500;UND;0;3.000;2021-12-15;"00103";ALAVANCA SELDIN 1R ADULTO;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";14.500000;14.500;UND;0;5.000;2021-12-15;"00104";ALAVANCA SELDIN 2 ADULTO RETA;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";5.980000;5.980;UND;0;40.000;2021-12-15;"00105";PINCA CLINICA S/MOLA N.317(ALGODAO);;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";14.580000;14.580;UND;0;15.000;2021-12-15;"00106";TESOURA IRIS RETA;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";4.600000;4.600;UND;0;30.000;2021-12-15;"00107";ESCULPIDOR HOLLEMBACK N.3;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";6.290000;6.290;UND;0;5.000;2021-12-15;"00108";ESPATULA N.7 P/CERA;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";6.300000;6.300;UND;0;5.000;2021-12-15;"00109";ESPATULA LECRON;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";4.600000;4.600;UND;0;30.000;2021-12-15;"00110";ESCAVADOR N.17;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";13.100000;13.100;UND;0;15.000;2021-12-15;"00111";AFASTADOR MINESSOTA;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";9.900000;9.900;UND;0;15.000;2021-12-15;"00112";DESCOLADOR DE MOLT N 9;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";28.490000;28.490;UND;0;38.000;2021-12-15;"00113";SERINGA CARPULE COM REFLUXO;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";5.450000;5.450;UND;0;15.000;2021-12-15;"00114";CURETA LUCAS 86;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";46.650000;46.650;UND;0;10.000;2021-12-15;"00115";ALAVANCA APEXO JOGO C/3 PCS;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";48.900000;48.900;UND;0;10.000;2021-12-15;"00116";ALAVANCA HEIDBRINK ADT JOGO C/3 PCS;;"31211204260540000165550010000020451744137522";INSTRUMENTOS ODONTOLOGICOS SAME LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";536.800000;579.745;UND;0;2.000;2021-12-20;"00118";ULTRASSON ODONT(CAVITADOR SONICO AIR SCALER);;"32211202543673000202550010000006171835410513";"3R-INDUSTRIA E COMERCIO EIRELI"
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";41.000000;41.000;UND;0;10.000;2021-12-20;"00119";SUPORTE SUSPENSORIO 02 A 05 ANOS;;"43211104966809000123550010000154361000243687";CAUMAQ INDUSTRIA METALURGICA LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";91.360000;100.496;UND;0;10.000;2021-12-20;"00120";BALANCA TIPO MOLA 25KG(TUBO ALUMINIO);;"43211104966809000123550010000154361000243687";CAUMAQ INDUSTRIA METALURGICA LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";263.080000;284.126;UND;0;5.000;2021-12-20;"00117";OTOSCOPIO MD 2.5V MARK II C/5 ESPECULOS;;"41211295433397000111550550001264061929180203";MACROSUL(COM MAT MED HOSP MACROSUL LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"04";NF-E COMPRA P/ USO E CONSUMO;"1";"2556";93990.590000;93990.590;UND;0;1.000;2021-12-21;"03139";MATERIAL DE CONSUMO;;"31211216701716000156550250054573041211513031";FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";25.600000;14.500;UND;2.000;0;2021-12-21;"00101";ALAVANCA APICAL 301 ADT RETA;;"22211242247960000109550010000000061000000078";PREFEITURA MUNC DE PARAIBANO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";13.000000;8.250;UND;2.000;0;2021-12-21;"00097";CURETA GRACEY N 13-14;;"22211242247960000109550010000000061000000078";PREFEITURA MUNC DE PARAIBANO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";25.600000;14.500;UND;3.000;0;2021-12-21;"00102";ALAVANCA SELDIN 1L ADULTO;;"22211242247960000109550010000000061000000078";PREFEITURA MUNC DE PARAIBANO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";27.600000;14.500;UND;3.000;0;2021-12-21;"00103";ALAVANCA SELDIN 1R ADULTO;;"22211242247960000109550010000000061000000078";PREFEITURA MUNC DE PARAIBANO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";26.600000;14.500;UND;5.000;0;2021-12-21;"00104";ALAVANCA SELDIN 2 ADULTO RETA;;"22211242247960000109550010000000061000000078";PREFEITURA MUNC DE PARAIBANO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";13.900000;5.980;UND;10.000;0;2021-12-21;"00105";PINCA CLINICA S/MOLA N.317(ALGODAO);;"22211242247960000109550010000000061000000078";PREFEITURA MUNC DE PARAIBANO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";21.000000;14.580;UND;5.000;0;2021-12-21;"00106";TESOURA IRIS RETA;;"22211242247960000109550010000000061000000078";PREFEITURA MUNC DE PARAIBANO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"6102";37.870000;28.490;UND;8.000;0;2021-12-21;"00113";SERINGA CARPULE COM REFLUXO;;"22211242247960000109550010000000061000000078";PREFEITURA MUNC DE PARAIBANO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;80.000;2021-12-21;"00123";DENTE 2D S 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;80.000;2021-12-21;"00124";DENTE 2D I 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;80.000;2021-12-21;"00125";DENTE A25 S 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;80.000;2021-12-21;"00126";DENTE A25 I 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;32.000;2021-12-21;"00127";DENTE 264 S 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;32.000;2021-12-21;"00128";DENTE 266 S 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;80.000;2021-12-21;"00129";DENTE 32L S 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;20.000;2021-12-21;"00130";DENTE 34L S 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;80.000;2021-12-21;"00131";DENTE 32L I 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";2.540000;2.540;UND;0;20.000;2021-12-21;"00132";DENTE 34L I 66;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";66.180000;66.180;UND;0;2.000;2021-12-21;"00133";LIQUIDO P/ RESINA AUTOPOLIMERIZAVEL;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";68.650000;68.650;UND;0;2.000;2021-12-21;"00134";RESINA AUTO. INCOLOR;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";68.650000;68.650;VD ;0;2.000;2021-12-21;"00135";RESINA AUTO.ROSA S/VEIA;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";17.760000;17.760;UND;0;8.000;2021-12-21;"00136";CERA 7-225;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";17.760000;17.760;UND;0;6.000;2021-12-21;"00137";CERA UTILIDADE VERMELHA 225;;"35211111959613000177550010000086531827185225";TRIUNFO DENT'S(REAW IND/COM PROD ODONT)
